date,H_synthetic_seiqhrs,H_synthetic_dwomoh_scenario1,H_synthetic_dwomoh_scenario3,H_synthetic_dwomoh_scenario5
2020-10-20,514.9797605192603,0.0,931.4368956319103,514.9797605192603
2020-10-21,505.9568143382181,0.0,918.3680672308097,505.9568143382181
2020-10-22,498.19136343951436,0.0,906.5625405658237,498.19136343951436
2020-10-23,489.40942058355927,0.0,893.7566912807882,489.40942058355927
2020-10-24,479.706473148686,0.0,880.0372122811523,479.706473148686
2020-10-25,472.783634482101,0.0,869.0973942328036,472.783634482101
2020-10-26,466.5387465114847,0.0,858.8582556016896,466.5387465114847
2020-10-27,459.25425389058665,0.0,847.6074356066933,459.25425389058665
2020-10-28,452.7096326478781,0.0,837.1151878861499,452.7096326478781
2020-10-29,450.1955717929878,0.0,830.6779926566771,450.1955717929878
2020-10-30,446.1961257237764,0.0,822.8130019928489,446.1961257237764
2020-10-31,441.45340973556927,0.0,814.2488000451458,441.45340973556927
2020-11-01,439.78016451128354,0.0,808.7910515363113,439.78016451128354
2020-11-02,439.8610276651431,0.0,805.1492326185858,439.8610276651431
2020-11-03,437.3029314301702,0.0,798.9436554477262,437.3029314301702
2020-11-04,438.57069852099835,0.0,796.6156458999336,438.57069852099835
2020-11-05,441.65585380115334,0.0,796.187575924459,441.65585380115334
2020-11-06,444.8518686573325,0.0,795.9664091490514,444.8518686573325
2020-11-07,448.2905998754127,0.0,796.083003417164,448.2905998754127
2020-11-08,454.17349902421046,0.0,798.7389301603465,454.17349902421046
2020-11-09,459.19459966671377,0.0,800.6466858344344,459.19459966671377
2020-11-10,464.0016698069755,0.0,802.4445819929665,464.0016698069755
2020-11-11,469.4057778760824,0.0,804.9398179992753,469.4057778760824
2020-11-12,476.498329323307,0.0,809.2267665963565,476.498329323307
2020-11-13,481.87478485552595,0.0,811.9128914256528,481.87478485552595
2020-11-14,483.0771344680416,0.0,810.5235739601474,483.0771344680416
2020-11-15,483.07872705906067,0.0,807.9954036579849,483.07872705906067
2020-11-16,478.52194116183273,0.0,800.9595134357409,478.52194116183273
2020-11-17,469.67935433158465,0.0,789.6494801878503,469.67935433158465
2020-11-18,463.8024823678944,0.0,781.2808713173752,463.8024823678944
